"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status"
="7020","ASTEEL","102","0.080","0.080","0.080","-","0.080","0.080","0.090","0.060","498","","61","461745","57%","0.002","-0.47","","Active"
="7162","ASTINO","102","0.520","0.520","0.515","+0.005","0.520","0.520","0.630","0.490","98","","100","68175","37%","-0.001","7.24","7.45","Active"
="03032","ASTRA","701","","","0.500","","-","-","0.500","0.500","0","","-","-","0%","","","","Active"
="6399","ASTRO","163","0.130","0.130","0.130","-","0.140","0.125","0.255","0.120","149876","","25","8607650","50%","","2.47","5.33","Active"
="5302","ATECH","102","1.050","1.050","1.050","-","1.050","1.030","3.630","0.980","19609","8.29%","59","1493815","41%","-0.008","14.70","22.38","Active"
="5302CL","ATECH-CL","302","","","-","","-","-","0.100","0.005","0","","-","131600","36%","-0.009","","","Delisted"
="5302CM","ATECH-CM","302","","","0.150","","-","-","0.150","0.150","0","","-","-","0%","","","","Active"
="5302CN","ATECH-CN","302","0.040","0.040","0.040","-","0.040","0.040","0.065","0.040","3000","","100","329970","40%","","","","Active"
="5302CO","ATECH-CO","302","","","0.030","","-","-","0.045","0.030","0","","-","-","0%","","","","Active"
="5302CP","ATECH-CP","302","0.040","0.040","0.045","-0.005","0.040","0.040","0.065","0.040","1000","","-","396120","45%","","","","Active"
="5302WA","ATECH-WA","102","0.230","0.235","0.235","-","0.235","0.230","0.415","0.185","5138","","59","2248805","33%","-0.002","","","Active"
="7048","ATLAN","101","2.450","2.450","2.450","-","2.450","2.440","2.850","2.330","12","5.20%","92","3600","67%","-0.006","20.00","9.36","Active"
="5130","ATRIUM","150","1.320","1.300","1.320","-0.020","1.320","1.300","1.340","1.200","2962","6.55%","40","97270","71%","0.002","17.55","7.41","Active"
="0098","AUMAS","402","0.730","0.755","0.720","+0.035","0.760","0.715","0.995","0.510","91758","","60","9398760","33%","0.015","2.49","42.29","Active"
="5025","AURO","102","0.140","0.140","0.135","+0.005","0.140","0.140","0.185","0.125","270","","100","546035","37%","-0.002","-1.26","","Active"
="03037","AURORA","701","","","0.220","","-","-","","","0","","-","-","0%","","","","Active"
="03059","AUTORIS","710","","","0.495","","-","-","0.500","0.495","0","","-","-","0%","","","","Active"
="5182","AVALAND","120","0.240","0.245","0.240","+0.005","0.245","0.240","0.340","0.200","1141","","88","382195","37%","-0.003","6.79","3.61","Active"
="5259","AVANGAAD","164","0.325","0.320","0.320","-","0.330","0.315","0.365","0.260","94457","","58","6272835","50%","0.006","16.45","2.75","Active"
="8885","AVI","101","0.070","0.065","0.065","-","0.070","0.065","0.085","0.030","1292","","40","2252940","33%","-0.002","-0.59","","Active"
="5204","AWANTEC","105","0.330","0.325","0.335","-0.010","0.335","0.325","0.375","0.265","2676","","50","637020","55%","0.003","-3.93","","Active"
="5204WA","AWANTEC-WA","105","","","0.005","","-","-","0.130","0.005","0","","-","949825","33%","-0.001","","","Active"
="7579","AWC","102","0.730","0.770","0.725","+0.045","0.775","0.730","1.140","0.500","52560","1.62%","66","1264055","64%","0.025","7.60","10.65","Active"
="6888","AXIATA","163","2.560","2.570","2.580","-0.010","2.580","2.540","2.770","1.630","60804","3.89%","73","4151170","44%","-0.002","10.30","14.77","Active"
="68881M","AXIATA-C1M","363","","","0.215","","-","-","0.260","0.085","0","","-","140330","49%","0.026","","","Active"
="68881N","AXIATA-C1N","363","","","0.260","","-","-","0.335","0.075","0","","-","115890","49%","0.001","","","Active"
="68881O","AXIATA-C1O","363","","","0.090","","-","-","0.150","0.060","0","","-","-","0%","","","","Active"
="68881P","AXIATA-C1P","363","","","0.180","","-","-","0.215","0.180","0","","-","-","0%","","","","Active"
="68881Q","AXIATA-C1Q","363","","","0.150","","-","-","0.205","0.090","0","","-","154315","38%","","","","Active"
="68881R","AXIATA-C1R","363","","","0.145","","-","-","0.195","0.130","0","","-","-","38%","","","","Active"
="68881S","AXIATA-C1S","363","","","0.095","","-","-","0.125","0.095","0","","-","-","0%","","","","Active"
="68881T","AXIATA-C1T","363","","","0.105","","-","-","0.140","0.090","0","","-","-","0%","","","","Active"
="68881U","AXIATA-C1U","363","0.040","0.040","0.045","-0.005","0.040","0.040","0.085","0.030","1950","","74","190590","38%","0.002","","","Active"
="5106","AXREIT","150","2.130","2.150","2.130","+0.020","2.170","2.110","2.160","1.710","67573","4.31%","49","6176560","54%","0.019","11.80","20.69","Active"
="7120","AXTERIA","120","0.095","0.095","0.100","-0.005","0.100","0.095","0.130","0.080","3940","","5","359265","50%","0.001","-1049.10","","Active"
="2305","AYER","120","","","7.030","","-","-","9.000","6.510","0","","-","2020","44%","0.018","49.33","14.25","Active"
="5021","AYS","102","0.265","0.270","0.265","+0.005","0.270","0.260","0.340","0.220","718","","48","79310","43%","-0.001","-1.08","","Active"
="5329","AZAMJAYA","103","1.010","1.080","1.020","+0.060","1.080","1.000","1.320","0.790","10950","","86","236710","52%","-0.003","2.56","42.12","Active"
="7078","AZRB","103","0.200","0.200","0.200","-","0.200","0.200","0.255","0.150","650","","70","635890","50%","-0.003","13.86","1.55","Active"
="03012","BABA","701","","","0.440","","-","-","0.440","0.440","0","","-","-","97%","","","","Active"
="0736C4","BAIDU-C4","358","","","0.265","","-","-","0.410","0.095","0","","-","62425","48%","0.033","","","Active"
="0736C5","BAIDU-C5","358","","","0.195","","-","-","0.465","0.055","0","","-","106355","56%","0.055","","","Active"
="0736C6","BAIDU-C6","358","","","0.455","","-","-","0.465","0.455","0","","-","-","0%","","","","Active"
="0736C7","BAIDU-C7","358","","","0.135","","-","-","0.135","0.120","0","","-","-","0%","","","","Active"
="4162","BAT","101","5.600","5.530","5.520","+0.010","5.610","5.460","8.260","4.160","2438","10.67%","56","351205","72%","0.126","64.10","8.62","Active"
="416237","BAT-C37","301","0.105","0.095","0.090","+0.005","0.105","0.090","0.125","0.020","8750","","56","1309415","68%","0.009","","","Active"
="416238","BAT-C38","301","","","0.085","","-","-","0.105","0.025","0","","-","177340","58%","0.007","","","Active"
="416239","BAT-C39","301","0.250","0.250","0.245","+0.005","0.250","0.250","0.290","0.135","1390","","-","130180","60%","0.016","","","Active"
="416240","BAT-C40","301","","","0.060","","-","-","0.065","0.045","0","","-","-","0%","","","","Active"
="416241","BAT-C41","301","0.125","0.115","0.115","-","0.130","0.115","0.155","0.075","7381","","40","-","0%","","","","Active"
="5248","BAUTO","101","0.645","0.650","0.640","+0.010","0.655","0.635","2.140","0.600","22941","25.77%","57","3815255","39%","-0.010","13.35","4.54","Active"
="524845","BAUTO-C45","301","","","0.005","","-","-","0.115","0.005","0","","-","1610550","29%","-0.029","","","Active"
="524846","BAUTO-C46","301","","","0.005","","-","-","0.040","0.005","0","","-","1616610","40%","-0.003","","","Active"
="524847","BAUTO-C47","301","","","0.005","","-","-","0.025","0.005","0","","-","197125","33%","-0.002","","","Active"
="524848","BAUTO-C48","301","","","0.025","","-","-","0.075","0.025","0","","-","168640","41%","-0.008","","","Active"
="524849","BAUTO-C49","301","0.025","0.025","0.025","-","0.025","0.025","0.075","0.025","250","","-","681825","29%","-0.002","","","Active"
="524850","BAUTO-C50","301","0.060","0.060","0.065","-0.005","0.060","0.060","0.080","0.050","410","","99","-","0%","","","","Active"
="524851","BAUTO-C51","301","","","0.150","","-","-","","","0","","-","-","0%","","","","Active"
="6602","BCB","120","","","0.275","","-","-","0.350","0.255","0","","-","123315","50%","","2.19","11.81","Active"
="0187","BCMALL","402","0.010","0.010","0.010","-","0.010","0.005","0.015","0.005","9434","","22","616995","50%","","-0.44","","Active"
="6173","BDB","120","0.290","0.285","0.290","-0.005","0.290","0.285","0.305","0.210","3608","","48","667975","60%","0.004","0.84","34.17","Active"
="6378","BEDI","120","0.300","0.305","0.305","-","0.305","0.300","0.495","0.260","143","","7","42210","50%","0.001","-1.48","","Active"
="5190","BENALEC","103","0.095","0.095","0.100","-0.005","0.100","0.095","0.130","0.080","23745","","1","957290","75%","0.002","1.26","8.06","Active"
="9814","BERTAM","120","0.110","0.110","0.115","-0.005","0.110","0.110","0.210","0.095","800","","-","90415","57%","-0.001","0.50","29.31","Active"
="9814WA","BERTAM-WA","120","","","0.015","","-","-","0.045","0.010","0","","-","179390","33%","-0.002","","","Active"
