"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status"
="532620","99SMART-C20","301","0.050","0.045","0.050","-0.005","0.050","0.045","0.055","0.050","350","","-","-","0%","","","","Active"
="5326C3","99SMART-C3","301","","","0.175","","-","-","0.175","0.095","0","","-","-","78%","","","","Active"
="5326C4","99SMART-C4","301","0.200","0.195","0.200","-0.005","0.200","0.195","0.260","0.070","11900","","50","1316360","61%","0.016","","","Active"
="5326C5","99SMART-C5","301","0.275","0.275","0.285","-0.010","0.275","0.275","0.370","0.060","800","","50","203280","68%","0.044","","","Active"
="5326C6","99SMART-C6","301","0.400","0.375","0.395","-0.020","0.400","0.375","0.520","0.075","7801","","33","838900","64%","0.044","","","Active"
="5326C7","99SMART-C7","301","","","0.220","","-","-","0.220","0.060","0","","-","550255","82%","0.032","","","Active"
="5326C8","99SMART-C8","301","","","0.445","","-","-","0.520","0.095","0","","-","107360","77%","0.076","","","Active"
="5326C9","99SMART-C9","301","","","0.290","","-","-","0.315","0.110","0","","-","-","83%","","","","Active"
="5326CY","99SMART-CY","301","","","-","","-","-","0.555","0.070","0","","-","57000","74%","0.077","","","Suspended, Forbid"
="5326CZ","99SMART-CZ","301","","","0.330","","-","-","0.330","0.065","0","","-","193760","83%","0.040","","","Active"
="0365","A1AKK","401","0.225","0.255","0.225","+0.030","0.255","0.225","0.255","0.190","56378","","89","856165","75%","0.003","0.82","35.61","Active"
="0703CJ","A50CHIN-CJ","358","0.135","0.140","0.145","-0.005","0.140","0.135","0.265","0.130","400","","100","45950","39%","-0.004","","","Active"
="0703CK","A50CHIN-CK","358","0.230","0.245","0.305","-0.060","0.245","0.230","0.305","0.260","1800","","50","-","0%","","","","Active"
="07031A","A50CHIN-H1A","358","0.100","0.100","0.085","+0.015","0.100","0.100","0.185","0.085","400","","75","-","0%","","","","Active"
="070399","A50CHIN-H99","358","","","0.025","","-","-","0.030","0.025","0","","-","-","0%","","","","Active"
="7054","AASIA","125","0.090","0.090","0.090","-","0.090","0.090","0.115","0.075","131","","-","68440","45%","","-0.50","","Active"
="5238","AAX","101","1.780","1.730","1.780","-0.050","1.780","1.730","2.160","1.230","11514","","18","1679775","62%","0.055","51.30","3.38","Active"
="523828","AAX-C28","301","0.075","0.075","0.085","-0.010","0.080","0.075","0.170","0.040","9543","","40","763315","53%","0.005","","","Active"
="523829","AAX-C29","301","0.090","0.085","0.100","-0.015","0.105","0.085","0.110","0.050","10922","","57","501675","55%","0.014","","","Active"
="523830","AAX-C30","301","","","0.085","","-","-","0.095","0.080","0","","-","-","0%","","","","Active"
="523831","AAX-C31","301","","","0.115","","-","-","0.125","0.110","0","","-","-","0%","","","","Active"
="0800EA","ABFMY1","657","1.220","1.220","1.220","-","1.220","1.220","1.270","1.190","2","","-","19615","46%","-0.003","","","Active"
="7167","ABLEGLOB","101","1.670","1.700","1.670","+0.030","1.700","1.650","2.000","1.260","238","4.41%","68","207180","55%","0.030","22.43","7.54","Active"
="7086","ABLEGRP","102","0.075","0.070","0.070","-","0.075","0.070","0.100","0.070","588","","100","285900","44%","","0.01","803.17","Active"
="2488","ABMB","110","4.410","4.450","4.400","+0.050","4.450","4.390","5.400","3.930","8464","4.36%","49","888315","36%","-0.011","48.49","10.26","Active"
="248820","ABMB-C20","310","","","-","","-","-","0.160","0.080","0","","-","130740","39%","-0.010","","","Delisted"
="248821","ABMB-C21","310","","","0.055","","-","-","0.070","0.055","0","","-","-","0%","","","","Active"
="248822","ABMB-C22","310","","","0.045","","-","-","0.085","0.045","0","","-","-","31%","","","","Active"
="248823","ABMB-C23","310","","","0.105","","-","-","0.180","0.100","0","","-","-","29%","","","","Active"
="248824","ABMB-C24","310","","","0.095","","-","-","0.190","0.090","0","","-","195180","46%","-0.004","","","Active"
="248825","ABMB-C25","310","0.045","0.045","0.045","-","0.045","0.045","0.075","0.045","2000","","100","-","0%","","","","Active"
="248826","ABMB-C26","310","","","0.080","","-","-","0.080","0.080","0","","-","-","0%","","","","Active"
="7131","ACME","120","0.120","0.120","0.125","-0.005","0.125","0.120","0.210","0.105","731","","96","959950","37%","0.002","1.43","8.60","Active"
="0218","ACO","402","0.195","0.195","0.195","-","0.195","0.195","0.250","0.185","1345","1.03%","71","374345","33%","-0.002","1.42","13.75","Active"
="0276","ADB","405","1.050","1.050","1.060","-0.010","1.060","1.040","1.290","0.830","4402","3.81%","36","722325","47%","","3.56","29.52","Active"
="5281","ADVCON","103","0.195","0.200","0.200","-","0.200","0.195","0.260","0.190","12061","","55","418880","37%","-0.002","-3.82","","Active"
="7191","ADVENTA","162","0.185","0.185","0.185","-","0.185","0.180","0.335","0.150","2659","","10","1082545","29%","0.003","0.69","27.23","Active"
="7146","AEM","102","0.045","0.050","0.050","-","0.050","0.045","0.080","0.035","3132","","40","132505","40%","","-6.84","","Active"
="0181","AEMULUS","405","0.230","0.225","0.230","-0.005","0.230","0.225","0.320","0.180","16801","","42","1768820","33%","-0.006","-3.26","","Active"
="6599","AEON","101","1.260","1.250","1.260","-0.010","1.260","1.240","1.580","1.220","7204","3.60%","73","1668620","44%","-0.009","9.12","13.71","Active"
="659939","AEON-C39","301","","","0.045","","-","-","0.115","0.045","0","","-","-","0%","","","","Active"
="659940","AEON-C40","301","","","0.020","","-","-","0.030","0.020","0","","-","-","0%","","","","Active"
="659941","AEON-C41","301","","","0.030","","-","-","0.105","0.030","0","","-","695290","29%","-0.005","","","Active"
="659942","AEON-C42","301","","","0.035","","-","-","0.055","0.035","0","","-","-","0%","","","","Active"
="659943","AEON-C43","301","","","0.050","","-","-","0.060","0.040","0","","-","-","0%","","","","Active"
="659944","AEON-C44","301","","","0.035","","-","-","0.060","0.035","0","","-","261800","33%","","","","Active"
="5139","AEONCR","110","5.240","5.290","5.260","+0.030","5.290","5.240","7.030","4.850","705","5.43%","65","396260","36%","-0.004","72.58","7.29","Active"
="5185","AFFIN","110","2.300","2.290","2.290","-","2.310","2.280","3.010","2.210","38180","","26","957885","32%","-0.009","21.45","11.38","Active"
="518523","AFFIN-C23","310","","","0.015","","-","-","0.150","0.010","0","","-","-","100%","","","","Active"
="518524","AFFIN-C24","310","","","0.020","","-","-","0.040","0.020","0","","-","-","0%","","","","Active"
="518525","AFFIN-C25","310","","","0.085","","-","-","0.105","0.085","0","","-","-","0%","","","","Active"
="518526","AFFIN-C26","310","","","0.080","","-","-","0.080","0.080","0","","-","-","0%","","","","Active"
="5198","AFUJIYA","102","0.270","0.270","0.270","-","0.270","0.270","0.400","0.240","10","","-","10710","50%","","-7.06","","Active"
="0258","AGMO","405","0.425","0.415","0.425","-0.010","0.425","0.415","0.585","0.325","1536","3.61%","68","585045","39%","-0.006","2.50","14.65","Active"
="0309","AGRICOR","401","0.470","0.465","0.470","-0.005","0.475","0.465","0.575","0.335","14830","","98","360740","37%","-0.002","-0.40","","Active"
="0299","AGX","464","0.445","0.450","0.465","-0.015","0.460","0.440","0.630","0.420","499","2.00%","21","106615","47%","-0.006","2.94","15.46","Active"
="7315","AHB","101","0.030","0.030","0.030","-","0.035","0.030","0.050","0.025","32819","","46","5838620","50%","","-0.80","","Active"
="7315WC","AHB-WC","101","0.010","0.015","0.015","-","0.015","0.010","0.020","0.005","3152","","-","372880","57%","","","","Active"
="7090","AHEALTH","162","2.460","2.450","2.460","-0.010","2.470","2.450","2.690","1.900","2059","3.67%","49","52045","47%","0.005","10.70","23.08","Active"
="0122","AIM","402","","","0.035","","-","-","0.095","0.015","0","","-","142165","50%","0.001","-1.68","","Active"
="0122WA","AIM-WA","402","","","0.010","","-","-","0.025","0.005","0","","-","298165","50%","","","","Active"
="0209","AIMFLEX","405","0.095","0.095","0.095","-","0.095","0.095","0.185","0.075","7803","","5","2165920","44%","0.001","0.56","16.72","Active"
="7219","AIZO","102","0.070","0.065","0.070","-0.005","0.070","0.065","0.160","0.060","10683","","84","8328365","33%","","-0.39","","Active"
="7219PA","AIZO-PA","102","0.020","0.020","0.020","-","0.020","0.015","0.065","0.015","2276","","20","736125","33%","","","","Active"
="2658","AJI","101","13.400","13.520","13.420","+0.100","13.700","13.400","15.800","12.360","112","18.52%","53","26665","24%","-0.035","81.68","16.55","Active"
="7609","AJIYA","102","1.210","1.230","1.200","+0.030","1.240","1.200","2.590","1.020","3139","","63","448560","11%","-0.333","18.97","13.53","Active"
="5115","ALAM","161","0.180","0.175","0.175","-","0.180","0.170","0.290","0.025","15682","","84","2304575","50%","","2.22","1.71","Active, Alert"
="5115WB","ALAM-WB","161","0.055","0.055","0.050","+0.005","0.055","0.055","0.075","0.040","10788","","100","1420870","50%","-0.001","","","Active, Alert"
="5116","ALAQAR","150","1.280","1.290","1.280","+0.010","1.290","1.260","1.420","1.200","65","5.64%","94","101670","59%","0.007","6.94","18.59","Active"
="2674","ALCOM","102","0.775","0.780","0.775","+0.005","0.800","0.775","0.820","0.620","2215","3.85%","91","59920","42%","-0.001","-2.91","","Active"
="058244","ALIBABA-C44","358","","","0.185","","-","-","0.320","0.050","0","","-","947155","39%","0.005","","","Active"
="058245","ALIBABA-C45","358","","","-","","-","-","0.500","0.030","0","","-","48795","47%","0.029","","","Suspended, Forbid"
="058246","ALIBABA-C46","358","0.190","0.180","0.190","-0.010","0.190","0.170","0.360","0.045","13932","","39","193450","35%","0.009","","","Active"
="058247","ALIBABA-C47","358","0.320","0.310","0.335","-0.025","0.320","0.300","0.515","0.095","21930","","49","114705","49%","0.020","","","Active"
="058248","ALIBABA-C48","358","0.570","0.555","0.590","-0.035","0.570","0.540","1.000","0.200","15801","","65","30585","30%","0.046","","","Active"
="058249","ALIBABA-C49","358","0.170","0.170","0.195","-0.025","0.170","0.170","0.215","0.195","110","","64","-","0%","","","","Active"
="05821F","ALIBABA-H1F","358","","","0.020","","-","-","0.080","0.015","0","","-","1009965","50%","","","","Active"
="1163","ALLIANZ","110","18.000","18.300","17.960","+0.340","18.300","17.960","21.060","16.500","2069","1.45%","52","98610","38%","-0.090","401.46","4.37","Active"
="1163PA","ALLIANZ-PA","110","18.180","18.180","18.000","+0.180","18.180","18.040","22.600","16.680","269","","41","26890","50%","0.022","","","Active"
="0303","ALPHA","462","0.330","0.325","0.330","-0.005","0.330","0.325","0.355","0.265","11630","2.92%","26","5886510","37%","0.003","1.18","26.97","Active"
="0079","ALRICH","405","","","0.020","","-","-","0.035","0.015","0","","-","730905","67%","","0.11","14.23","Active"
="5269","ALSREIT","150","0.470","0.445","0.470","-0.025","0.470","0.440","0.500","0.330","113","1.57%","-","31005","40%","0.005","0.91","48.85","Active"
="1015","AMBANK","110","5.700","5.790","5.700","+0.090","5.790","5.690","5.940","4.930","163353","5.22%","85","6765175","34%","0.024","60.56","9.59","Active"
="101553","AMBANK-C53","310","","","0.025","","-","-","0.065","0.025","0","","-","293005","30%","","","","Active"
="101554","AMBANK-C54","310","0.105","0.105","0.100","+0.005","0.105","0.105","0.110","0.075","1600","","75","-","57%","","","","Active"
="101555","AMBANK-C55","310","0.215","0.220","0.215","+0.005","0.225","0.215","0.250","0.125","2600","","50","115135","37%","0.017","","","Active"
="101556","AMBANK-C56","310","","","0.050","","-","-","0.050","0.050","0","","-","-","0%","","","","Active"
="101557","AMBANK-C57","310","0.215","0.220","0.210","+0.010","0.220","0.215","0.235","0.190","2638","","66","-","0%","","","","Active"
="0744C1","AMD-C1","358","0.150","0.150","0.155","-0.005","0.150","0.150","0.160","0.040","200","","100","-","70%","","","","Active"
="5293","AME","103","1.550","1.550","1.550","-","1.560","1.530","1.840","1.460","5606","3.87%","34","337225","50%","0.001","14.41","8.10","Active"
="5293WA","AME-WA","103","0.060","0.060","0.055","+0.005","0.070","0.060","0.190","0.035","310","","3","117675","44%","-0.001","","","Active"
="5307","AMEREIT","150","1.600","1.600","1.600","-","1.600","1.600","1.730","1.360","474","4.64%","100","361140","61%","0.011","9.12","17.65","Active"
="5120","AMFIRST","150","0.310","0.310","0.310","-","0.315","0.310","0.320","0.270","7867","7.74%","67","296495","44%","","3.59","8.63","Active"
="03011","AMLEX","705","","","0.250","","-","-","0.450","0.200","0","","-","411665","45%","-0.032","","","Active"
="7031","AMTEL","163","0.445","0.445","0.450","-0.005","0.445","0.445","0.575","0.315","250","","56","53585","61%","0.016","5.69","8.07","Active"
="6351","AMWAY","101","4.950","4.950","4.950","-","4.950","4.950","7.000","4.520","20","12.12%","100","13875","50%","0.004","58.58","8.45","Active"
="7083","ANALABS","102","","","1.800","","-","-","1.920","1.550","0","2.22%","-","8155","42%","0.007","33.88","5.31","Active"
="0048","ANCOMLB","464","0.095","0.100","0.095","+0.005","0.100","0.095","0.140","0.085","663","","4","381335","50%","","-0.21","66.94","Active"
="4758","ANCOMNY","102","0.935","0.940","0.930","+0.010","0.940","0.930","1.100","0.875","5477","0.05%","61","1495185","24%","","6.09","17.14","Active"
="4758CU","ANCOMNY-CU","302","","","-","","-","-","0.110","0.045","0","","-","-","0%","","","","Delisted"
="0226","ANEKA","403","0.140","0.145","0.145","-","0.145","0.140","0.180","0.125","133","","2","377010","50%","","0.65","17.22","Active"
="6556","ANNJOO","102","0.660","0.660","0.660","-","0.660","0.655","0.945","0.560","936","3.79%","17","344545","32%","-0.008","-40.54","","Active"
="6556WC","ANNJOO-WC","102","","","0.175","","-","-","0.345","0.125","0","","-","115060","31%","-0.003","","","Active"
="03051","AORB","701","","","3.270","","-","-","3.420","3.270","0","","-","43155","55%","0.546","","","Active"
="5568","APB","102","0.200","0.195","0.195","-","0.200","0.195","0.405","0.180","60","","17","159595","42%","-0.001","-70.73","","Active"
="5088","APEX","110","","","0.905","","-","-","1.010","0.820","0","","-","162855","56%","-0.006","3.61","26.41","Active"
="5015","APM","102","3.030","3.030","3.030","-","3.050","3.030","3.580","2.700","233","9.24%","49","26465","32%","-0.035","43.79","5.26","Active"
="6432","APOLLO","101","","","6.250","","-","-","7.030","5.700","0","8.00%","-","6075","20%","-0.020","50.22","12.45","Active"
="0119","APPASIA","405","0.125","0.125","0.115","+0.010","0.125","0.120","0.155","0.090","38473","","50","639015","56%","0.002","0.24","64.19","Active"
="052819","APPLE-C19","358","","","0.130","","-","-","0.130","0.095","0","","-","-","0%","","","","Active"
="7214","ARANK","102","0.455","0.470","0.455","+0.015","0.470","0.455","0.535","0.410","881","4.79%","-","56545","45%","0.001","6.67","9.50","Active"
="7181","ARBB","105","0.030","0.030","0.035","-0.005","0.030","0.030","0.045","0.025","380","","-","2134865","43%","","0.15","19.85","Active"
="7007","ARK","120","","","0.235","","-","-","0.315","0.220","0","","-","5935","43%","-0.002","3.26","7.21","Active"
="7218","ARKA","164","0.680","0.680","0.665","+0.015","0.680","0.680","1.880","0.620","11","","100","8980","46%","-0.062","-11.01","","Active"
="5210","ARMADA","161","0.330","0.335","0.330","+0.005","0.335","0.330","0.695","0.320","19129","2.99%","28","15111015","38%","-0.005","10.70","3.03","Active"
="52101B","ARMADA-C1B","361","","","0.005","","-","-","0.040","0.005","0","","-","-","0%","","","","Active"
="52101D","ARMADA-C1D","361","","","0.010","","-","-","0.065","0.010","0","","-","-","0%","","","","Active"
="52101E","ARMADA-C1E","361","","","0.015","","-","-","0.040","0.015","0","","-","-","0%","","","","Active"
="52101F","ARMADA-C1F","361","","","0.010","","-","-","0.025","0.005","0","","-","-","40%","","","","Active"
="52101G","ARMADA-C1G","361","","","0.010","","-","-","0.025","0.010","0","","-","-","0%","","","","Active"
="52101H","ARMADA-C1H","361","","","0.010","","-","-","0.015","0.010","0","","-","-","0%","","","","Active"
="52101I","ARMADA-C1I","361","","","0.020","","-","-","0.030","0.020","0","","-","-","0%","","","","Active"
="52101J","ARMADA-C1J","361","0.025","0.030","0.030","-","0.030","0.025","0.030","0.030","6501","","22","-","0%","","","","Active"
="52101K","ARMADA-C1K","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active"
="5127","ARREIT","150","0.355","0.355","0.350","+0.005","0.355","0.355","0.425","0.330","59","","100","76355","100%","-0.003","0.87","70.07","Active"
="0038","ARTRONIQ","402","0.095","0.090","0.095","-0.005","0.095","0.090","0.105","0.055","7773","","10","1024850","63%","0.002","-1.37","","Active"
="0038WA","ARTRONIQ-WA","402","0.005","0.005","0.005","-","0.005","0.005","0.030","0.005","100","","-","297465","50%","","","","Active"
="1481","ASB","101","0.085","0.085","0.085","-","0.085","0.080","0.105","0.060","24413","0.59%","32","6873610","50%","0.002","-2.32","","Active"
="0068","ASDION","405","0.025","0.020","0.020","-","0.025","0.020","0.035","0.015","106","","6","633980","33%","","0.75","2.07","Active, Alert"
="7722","ASIABRN","101","0.475","0.480","0.515","-0.035","0.510","0.475","0.580","0.470","62","4.17%","7","25220","52%","-0.002","1.29","37.27","Active"
="7129","ASIAFLE","101","1.350","1.390","1.330","+0.060","1.420","1.350","1.900","1.300","3105","1.44%","79","188430","47%","-0.004","-22.53","","Active"
="4057","ASIAPAC","120","0.125","0.130","0.125","+0.005","0.130","0.125","0.135","0.080","6248","","25","3612535","63%","0.006","8.27","1.60","Active"
="0105","ASIAPLY","402","0.200","0.195","0.195","-","0.200","0.190","0.205","0.060","65276","","25","3134000","57%","0.005","-1.05","","Active"
="0362","ASM","402","0.165","0.165","0.165","-","0.165","0.165","0.205","0.155","6128","","3","1198525","50%","-0.001","1.30","16.74","Active"
="7020","ASTEEL","102","0.070","0.075","0.075","-","0.075","0.070","0.090","0.060","320","","-","473955","54%","0.002","-0.47","","Active"
="7162","ASTINO","102","0.515","0.515","0.515","-","0.515","0.515","0.630","0.490","2","","-","43440","47%","-0.001","7.24","7.38","Active"
="03032","ASTRA","701","","","0.500","","-","-","0.500","0.500","0","","-","-","0%","","","","Active"
="6399","ASTRO","163","0.130","0.125","0.130","-0.005","0.135","0.125","0.255","0.120","19684","","72","9056220","50%","-0.001","2.47","5.12","Active"
="5302","ATECH","102","0.995","0.995","1.000","-0.005","1.000","0.990","3.630","0.980","6313","8.74%","57","1526020","19%","-0.014","14.70","21.21","Active"
="5302CM","ATECH-CM","302","","","0.150","","-","-","0.150","0.150","0","","-","-","0%","","","","Active"
="5302CN","ATECH-CN","302","","","0.035","","-","-","0.065","0.035","0","","-","297220","40%","-0.001","","","Active"
="5302CO","ATECH-CO","302","","","0.025","","-","-","0.045","0.025","0","","-","-","0%","","","","Active"
="5302CP","ATECH-CP","302","","","0.040","","-","-","0.065","0.035","0","","-","405670","30%","","","","Active"
="5302WA","ATECH-WA","102","0.220","0.215","0.225","-0.010","0.220","0.215","0.415","0.185","5577","","12","2188195","30%","-0.005","","","Active"
="7048","ATLAN","101","2.380","2.450","2.450","-","2.450","2.380","2.750","2.330","100","5.20%","78","3255","50%","-0.005","20.00","9.36","Active"
="5130","ATRIUM","150","1.310","1.300","1.300","-","1.320","1.300","1.340","1.200","6254","6.55%","64","167725","50%","","17.55","7.41","Active"
="0098","AUMAS","402","0.735","0.745","0.740","+0.005","0.755","0.735","0.995","0.510","31658","","49","8670660","44%","0.005","2.49","41.73","Active"
="5025","AURO","102","0.140","0.140","0.140","-","0.145","0.140","0.185","0.125","640","","100","441440","33%","-0.002","-1.26","","Active"
="03037","AURORA","701","","","0.220","","-","-","","","0","","-","-","0%","","","","Active"
="03059","AUTORIS","710","","","0.495","","-","-","0.500","0.495","0","","-","-","0%","","","","Active"
="5182","AVALAND","120","0.240","0.240","0.240","-","0.240","0.235","0.340","0.200","1080","","10","378020","40%","-0.002","6.79","3.53","Active"
="5259","AVANGAAD","164","0.320","0.320","0.320","-","0.325","0.315","0.365","0.260","71219","","94","6137470","40%","0.003","16.45","2.75","Active"
="8885","AVI","101","0.065","0.065","0.065","-","0.065","0.065","0.085","0.030","3218","","-","2075610","50%","-0.002","-0.59","","Active"
="5204","AWANTEC","105","0.330","0.330","0.330","-","0.330","0.330","0.375","0.265","353","","100","365900","40%","0.001","-3.93","","Active"
="5204WA","AWANTEC-WA","105","","","0.005","","-","-","0.130","0.005","0","","-","949825","33%","-0.001","","","Active"
="7579","AWC","102","0.755","0.755","0.755","-","0.770","0.755","1.140","0.500","11075","1.66%","40","1419600","62%","0.032","7.60","10.44","Active"
="6888","AXIATA","163","2.510","2.560","2.510","+0.050","2.580","2.510","2.770","1.630","34666","3.91%","64","4495025","42%","-0.018","10.30","14.71","Active"
="68881M","AXIATA-C1M","363","","","0.215","","-","-","0.260","0.085","0","","-","140330","49%","0.026","","","Active"
="68881N","AXIATA-C1N","363","0.235","0.230","0.210","+0.020","0.240","0.225","0.335","0.075","894","","61","102570","38%","-0.002","","","Active"
="68881O","AXIATA-C1O","363","0.090","0.085","0.090","-0.005","0.090","0.085","0.150","0.060","1800","","72","-","0%","","","","Active"
="68881P","AXIATA-C1P","363","0.160","0.160","0.180","-0.020","0.160","0.160","0.215","0.180","200","","50","-","0%","","","","Active"
="68881Q","AXIATA-C1Q","363","0.130","0.135","0.130","+0.005","0.135","0.130","0.205","0.090","5800","","93","142985","33%","0.003","","","Active"
="68881R","AXIATA-C1R","363","","","0.145","","-","-","0.195","0.130","0","","-","-","38%","","","","Active"
="68881S","AXIATA-C1S","363","","","0.095","","-","-","0.125","0.095","0","","-","-","0%","","","","Active"
="68881T","AXIATA-C1T","363","0.090","0.085","0.105","-0.020","0.090","0.085","0.140","0.090","1200","","58","-","0%","","","","Active"
="68881U","AXIATA-C1U","363","0.040","0.035","0.035","-","0.040","0.035","0.085","0.030","400","","100","206890","29%","","","","Active"
="5106","AXREIT","150","2.150","2.190","2.150","+0.040","2.200","2.150","2.170","1.710","50452","4.23%","54","6850240","59%","0.021","11.80","21.07","Active"
="7120","AXTERIA","120","0.095","0.095","0.095","-","0.100","0.090","0.130","0.080","7340","","4","350435","50%","","-1049.10","","Active"
="2305","AYER","120","","","7.030","","-","-","9.000","6.510","0","","-","1985","24%","-0.001","49.33","14.25","Active"
="5021","AYS","102","0.255","0.260","0.265","-0.005","0.260","0.255","0.340","0.220","122","","1","77200","57%","","-1.08","","Active"
="5329","AZAMJAYA","103","1.190","1.180","1.200","-0.020","1.190","1.140","1.320","0.790","22393","","61","545350","71%","0.025","2.56","46.02","Active"
="7078","AZRB","103","0.195","0.195","0.195","-","0.195","0.195","0.255","0.150","2679","","-","436500","40%","-0.003","13.86","1.51","Active"
="03012","BABA","701","","","0.440","","-","-","0.440","0.440","0","","-","-","97%","","","","Active"
="0736C4","BAIDU-C4","358","","","0.265","","-","-","0.410","0.095","0","","-","62425","48%","0.033","","","Active"
="0736C5","BAIDU-C5","358","","","-","","-","-","0.465","0.055","0","","-","106355","56%","0.055","","","Suspended, Forbid"
="0736C6","BAIDU-C6","358","0.350","0.365","0.455","-0.090","0.370","0.345","0.465","0.455","6400","","48","-","0%","","","","Active"
="0736C7","BAIDU-C7","358","","","0.135","","-","-","0.135","0.120","0","","-","-","0%","","","","Active"
="4162","BAT","101","4.550","4.470","4.600","-0.130","4.560","4.340","8.260","4.160","11957","13.20%","43","598040","42%","0.077","64.10","6.97","Active"
="416237","BAT-C37","301","0.020","0.020","0.025","-0.005","0.020","0.010","0.125","0.020","91460","","12","2278350","46%","0.007","","","Active"
="416238","BAT-C38","301","0.025","0.025","0.025","-","0.025","0.020","0.105","0.025","1882","","52","250285","39%","0.004","","","Active"
="416239","BAT-C39","301","0.090","0.095","0.120","-0.025","0.095","0.085","0.290","0.120","6385","","71","222380","42%","0.010","","","Active"
="416240","BAT-C40","301","0.030","0.025","0.035","-0.010","0.030","0.025","0.065","0.030","600","","-","-","0%","","","","Active"
="416241","BAT-C41","301","0.040","0.035","0.045","-0.010","0.040","0.025","0.155","0.030","42568","","30","-","0%","","","","Active"
="5248","BAUTO","101","0.680","0.650","0.670","-0.020","0.680","0.645","2.140","0.600","32367","25.77%","38","3820940","50%","-0.006","13.35","4.54","Active"
="524845","BAUTO-C45","301","","","0.005","","-","-","0.115","0.005","0","","-","1610550","29%","-0.029","","","Active"
="524846","BAUTO-C46","301","","","0.005","","-","-","0.040","0.005","0","","-","1616610","40%","-0.003","","","Active"
="524847","BAUTO-C47","301","","","0.005","","-","-","0.025","0.005","0","","-","193870","33%","-0.002","","","Active"
="524848","BAUTO-C48","301","","","0.030","","-","-","0.075","0.025","0","","-","174590","44%","-0.007","","","Active"
="524849","BAUTO-C49","301","0.030","0.030","0.030","-","0.030","0.030","0.075","0.025","2000","","-","801490","37%","-0.002","","","Active"
="524850","BAUTO-C50","301","0.060","0.055","0.060","-0.005","0.060","0.055","0.080","0.050","1300","","-","-","0%","","","","Active"
="524851","BAUTO-C51","301","0.055","0.055","0.150","-0.095","0.055","0.055","","","200","","50","-","0%","","","","Active"
="6602","BCB","120","0.265","0.265","0.275","-0.010","0.265","0.265","0.350","0.255","20","","-","123510","45%","","2.19","11.38","Active"
="0187","BCMALL","402","0.005","0.010","0.005","+0.005","0.010","0.005","0.015","0.005","1368","","-","668095","43%","","-0.44","","Active"
="6173","BDB","120","0.290","0.290","0.290","-","0.290","0.290","0.305","0.210","1150","","100","711625","54%","0.009","0.84","34.77","Active"
="6378","BEDI","120","0.320","0.310","0.310","-","0.320","0.310","0.495","0.260","310","","81","40390","54%","","-1.48","","Active"
="5190","BENALEC","103","0.105","0.100","0.105","-0.005","0.105","0.100","0.130","0.080","2432","","43","1014240","80%","0.003","1.26","8.48","Active"
="9814","BERTAM","120","0.110","0.110","0.110","-","0.110","0.110","0.210","0.095","150","","-","81810","43%","-0.001","0.50","29.31","Active"
