"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status"
="03041","1TECH","705","","","0.030","","-","-","0.030","0.030","0","","-","-","0%","","","","Active"
="0012","3A","101","0.735","0.740","0.730","+0.010","0.740","0.735","0.915","0.705","923","3.78%","56","70725","64%","","8.89","8.38","Active"
="0328","3REN","405","0.405","0.410","0.405","+0.005","0.420","0.405","0.490","0.200","107251","1.22%","52","7455535","67%","0.027","1.54","29.94","Active"
="5326","99SMART","101","2.730","2.770","2.730","+0.040","2.790","2.730","2.790","1.920","41701","0.45%","58","9553185","76%","0.071","5.84","47.46","Active"
="5326C1","99SMART-C1","301","0.395","0.395","0.380","+0.015","0.395","0.395","0.395","0.090","20","","100","63560","81%","0.037","","","Active"
="532610","99SMART-C10","301","0.100","0.100","0.095","+0.005","0.100","0.100","0.100","0.070","5010","","100","-","67%","","","","Active"
="532611","99SMART-C11","301","0.185","0.190","0.190","-","0.195","0.185","0.200","0.125","511","","55","1279815","65%","","","","Active"
="532612","99SMART-C12","301","","","0.110","","-","-","0.120","0.075","0","","-","775920","60%","","","","Active"
="532613","99SMART-C13","301","0.120","0.125","0.125","-","0.125","0.120","0.125","0.065","3160","","28","-","0%","","","","Active"
="532614","99SMART-C14","301","","","0.125","","-","-","0.125","0.085","0","","-","-","0%","","","","Active"
="532615","99SMART-C15","301","0.125","0.130","0.125","+0.005","0.135","0.125","0.135","0.090","2140","","63","-","0%","","","","Active"
="5326C2","99SMART-C2","301","0.045","0.045","0.045","-","0.045","0.045","0.045","0.020","500","","100","173940","62%","0.008","","","Active"
="5326C3","99SMART-C3","301","","","0.175","","-","-","0.175","0.095","0","","-","-","78%","","","","Active"
="5326C4","99SMART-C4","301","0.150","0.150","0.145","+0.005","0.155","0.150","0.155","0.070","44416","","23","730430","75%","0.007","","","Active"
="5326C5","99SMART-C5","301","","","0.180","","-","-","0.180","0.060","0","","-","431155","75%","0.017","","","Active"
="5326C6","99SMART-C6","301","0.250","0.250","0.245","+0.005","0.255","0.250","0.250","0.075","7265","","67","427420","77%","0.021","","","Active"
="5326C7","99SMART-C7","301","","","0.130","","-","-","0.130","0.060","0","","-","1031945","79%","0.018","","","Active"
="5326C8","99SMART-C8","301","0.240","0.265","0.240","+0.025","0.265","0.240","0.245","0.095","450","","100","140835","75%","0.034","","","Active"
="5326C9","99SMART-C9","301","","","0.145","","-","-","0.200","0.110","0","","-","-","0%","","","","Active"
="5326CT","99SMART-CT","301","","","-","","-","-","0.065","0.005","0","","-","208145","44%","-0.005","","","Delisted"
="5326CX","99SMART-CX","301","","","0.075","","-","-","0.075","0.025","0","","-","331060","64%","0.005","","","Active"
="5326CY","99SMART-CY","301","0.275","0.290","0.275","+0.015","0.295","0.275","0.295","0.070","288","","98","422500","76%","0.025","","","Active"
="5326CZ","99SMART-CZ","301","","","0.235","","-","-","0.235","0.065","0","","-","94625","76%","0.022","","","Active"
="0365","A1AKK","401","0.220","0.215","0.220","-0.005","0.220","0.215","0.255","0.210","761","","1","614825","50%","-0.002","0.82","30.02","Active"
="0703CI","A50CHIN-CI","358","","","0.220","","-","-","0.350","0.150","0","","-","66000","56%","0.007","","","Active"
="0703CJ","A50CHIN-CJ","358","0.250","0.190","0.220","-0.030","0.250","0.190","0.265","0.130","1912","","44","104760","48%","0.007","","","Active"
="0703CK","A50CHIN-CK","358","","","0.305","","-","-","0.305","0.265","0","","-","-","0%","","","","Active"
="07031A","A50CHIN-H1A","358","","","0.165","","-","-","0.185","0.160","0","","-","-","0%","","","","Active"
="070397","A50CHIN-H97","358","","","0.125","","-","-","0.420","0.125","0","","-","-","0%","","","","Active"
="070399","A50CHIN-H99","358","","","0.025","","-","-","0.030","0.025","0","","-","-","0%","","","","Active"
="7054","AASIA","125","","","0.095","","-","-","0.115","0.075","0","","-","64700","53%","0.003","-0.50","","Active"
="5238","AAX","101","1.500","1.660","1.500","+0.160","1.670","1.500","2.160","1.230","44403","","72","663710","60%","-0.008","51.30","3.24","Active"
="523828","AAX-C28","301","0.055","0.080","0.045","+0.035","0.080","0.055","0.170","0.040","24676","","64","330470","42%","-0.010","","","Active"
="523829","AAX-C29","301","0.070","0.085","0.055","+0.030","0.085","0.070","0.075","0.050","2000","","88","-","0%","","","","Active"
="0800EA","ABFMY1","657","1.224","1.224","1.224","-","1.224","1.224","1.266","1.190","1","","100","18395","17%","-0.005","","","Active"
="7167","ABLEGLOB","101","1.520","1.540","1.530","+0.010","1.540","1.520","2.010","1.260","220","4.87%","61","127595","47%","","22.43","6.83","Active"
="7086","ABLEGRP","102","","","0.085","","-","-","0.100","0.070","0","","-","125335","57%","0.001","0.01","975.28","Active"
="2488","ABMB","110","4.320","4.310","4.320","-0.010","4.320","4.270","5.400","3.930","5017","4.50%","54","4496060","34%","-0.049","48.49","9.93","Active"
="248819","ABMB-C19","310","","","0.005","","-","-","0.080","0.005","0","","-","317605","25%","-0.006","","","Active"
="248820","ABMB-C20","310","0.080","0.080","0.080","-","0.080","0.080","0.160","0.080","500","","100","110195","26%","-0.013","","","Active"
="248821","ABMB-C21","310","","","0.055","","-","-","0.070","0.055","0","","-","-","0%","","","","Active"
="248822","ABMB-C22","310","","","0.060","","-","-","0.085","0.060","0","","-","-","0%","","","","Active"
="248823","ABMB-C23","310","","","0.175","","-","-","0.180","0.150","0","","-","-","0%","","","","Active"
="248824","ABMB-C24","310","0.090","0.095","0.095","-","0.095","0.090","0.190","0.090","2644","","70","283625","12%","-0.012","","","Active"
="248825","ABMB-C25","310","0.045","0.050","0.050","-","0.050","0.045","0.050","0.050","101","","100","-","0%","","","","Active"
="7131","ACME","120","0.110","0.115","0.115","-","0.115","0.110","0.210","0.105","6012","","62","236900","55%","-0.001","1.43","8.24","Active"
="0218","ACO","402","0.210","0.205","0.205","-","0.210","0.205","0.255","0.185","492","0.98%","-","155910","50%","","1.42","14.46","Active"
="0276","ADB","405","1.020","1.050","1.020","+0.030","1.050","1.020","1.290","0.830","3448","3.81%","94","848460","27%","-0.016","3.56","29.52","Active"
="5281","ADVCON","103","0.200","0.210","0.200","+0.010","0.210","0.200","0.260","0.190","3822","","70","575145","40%","-0.005","-3.82","","Active"
="7191","ADVENTA","162","0.165","0.170","0.165","+0.005","0.170","0.165","0.335","0.150","900","","41","181540","50%","-0.003","0.69","25.02","Active"
="7146","AEM","102","","","0.040","","-","-","0.115","0.035","0","","-","994215","44%","","-6.84","","Active"
="0181","AEMULUS","405","0.265","0.260","0.265","-0.005","0.265","0.260","0.320","0.180","9083","","12","1431200","77%","0.003","-3.26","","Active"
="6599","AEON","101","1.300","1.290","1.300","-0.010","1.300","1.270","1.580","1.220","24224","3.49%","55","1972730","50%","-0.018","9.12","14.15","Active"
="659938","AEON-C38","301","","","0.005","","-","-","0.135","0.005","0","","-","94300","27%","","","","Active"
="659939","AEON-C39","301","","","0.045","","-","-","0.115","0.045","0","","-","-","0%","","","","Active"
="659940","AEON-C40","301","","","0.020","","-","-","0.030","0.020","0","","-","-","0%","","","","Active"
="659941","AEON-C41","301","0.050","0.050","0.050","-","0.050","0.050","0.105","0.035","2815","","88","372895","39%","","","","Active"
="659942","AEON-C42","301","","","0.055","","-","-","0.055","0.050","0","","-","-","0%","","","","Active"
="659943","AEON-C43","301","","","0.050","","-","-","0.060","0.040","0","","-","-","0%","","","","Active"
="659944","AEON-C44","301","0.050","0.050","0.050","-","0.050","0.050","0.060","0.040","500","","100","-","0%","","","","Active"
="5139","AEONCR","110","5.340","5.290","5.340","-0.050","5.350","5.260","7.400","4.850","4675","5.43%","62","813765","87%","0.059","72.58","7.29","Active"
="5185","AFFIN","110","2.370","2.370","2.370","-","2.370","2.340","3.110","2.210","5827","","57","2231330","79%","0.001","21.45","11.78","Active"
="518521","AFFIN-C21","310","","","0.025","","-","-","0.145","0.025","0","","-","194045","12%","-0.018","","","Active"
="518522","AFFIN-C22","310","","","0.015","","-","-","0.050","0.010","0","","-","-","0%","","","","Active"
="518523","AFFIN-C23","310","","","0.020","","-","-","0.150","0.020","0","","-","-","0%","","","","Active"
="518524","AFFIN-C24","310","","","0.025","","-","-","0.040","0.025","0","","-","-","0%","","","","Active"
="518525","AFFIN-C25","310","","","0.095","","-","-","0.095","0.090","0","","-","-","0%","","","","Active"
="5198","AFUJIYA","102","","","0.310","","-","-","0.400","0.240","0","","-","18455","55%","-0.005","-7.06","","Active"
="0258","AGMO","405","0.445","0.440","0.450","-0.010","0.445","0.435","0.610","0.325","9812","3.41%","23","1884340","68%","-0.010","2.50","15.54","Active"
="0309","AGRICOR","401","0.470","0.475","0.470","+0.005","0.475","0.470","0.575","0.335","500","","20","126660","33%","-0.003","-0.40","","Active"
="0299","AGX","464","0.455","0.480","0.455","+0.025","0.480","0.450","0.630","0.445","1560","1.88%","70","203330","21%","-0.011","2.94","16.49","Active"
="7315","AHB","101","0.035","0.035","0.035","-","0.035","0.030","0.050","0.025","1495","","-","3097145","57%","","-0.80","","Active"
="7315WC","AHB-WC","101","0.010","0.015","0.015","-","0.015","0.010","0.020","0.005","410","","100","539210","57%","","","","Active"
="7090","AHEALTH","162","2.420","2.420","2.430","-0.010","2.420","2.410","2.770","1.900","81","3.72%","65","52515","41%","-0.003","10.70","22.80","Active"
="0122","AIM","402","0.025","0.035","0.025","+0.010","0.035","0.025","0.095","0.015","4635","","88","193200","67%","","-1.68","","Active"
="0122WA","AIM-WA","402","0.010","0.010","0.005","+0.005","0.010","0.010","0.035","0.005","2510","","100","350850","50%","-0.001","","","Active"
