Code,Stock,Sector,Open,Last,Prv Close,Chg,High,Low,Y-High,Y-Low,Vol,DY*,B%,Vol MA (20),RSI (14),"MACD (26, 12)",EPS*,P/E,Status
"=""03041""",1TECH,1TECH,,,0.200,,-,-,,,0,,-,-,0%,,,,Active
"=""0012""",3A,3A,0.74,0.74,0.740,-,0.740,0.740,0.98,0.705,20,3.78%,-,34320,29%,-0.004,8.89,8.38,Active
"=""0328""",3REN,3REN,0.225,0.23,0.225,+0.005,0.230,0.225,0.49,0.2,2635,2.17%,22,1168610,21%,-0.009,1.54,16.8,Active
"=""5326""",99SMART,99SMART,2.14,2.19,2.100,+0.090,2.210,2.130,2.63,1.85,116657,0.57%,50,5505970,36%,-0.021,5.84,37.52,Active
"=""5326C1""",99SMART-C1,99SMART-C1,0.125,0.145,0.115,+0.030,0.155,0.125,0.2,0.1,2893,,67,327390,23%,-0.017,,,Active
"=""5326C2""",99SMART-C2,99SMART-C2,0.025,0.025,0.020,+0.005,0.025,0.025,0.025,0.02,1103,,91,-,0%,,,,Active
"=""5326C3""",99SMART-C3,99SMART-C3,0.115,0.12,0.100,+0.020,0.120,0.115,0.1,0.1,5000,,60,-,0%,,,,Active
"=""5326C4""",99SMART-C4,99SMART-C4,0.09,0.095,-,-0.055,0.095,0.090,,,112613,,48,-,0%,,,,New
"=""5326CC""",99SMART-CC,99SMART-CC,,,0.180,,-,-,0.45,0.15,0,,-,12915,52%,-0.023,,,Active
"=""5326CD""",99SMART-CD,99SMART-CD,,,0.075,,-,-,0.355,0.075,0,,-,150825,14%,-0.042,,,Active
"=""5326CJ""",99SMART-CJ,99SMART-CJ,,,0.145,,-,-,0.23,0.1,0,,-,24990,36%,-0.008,,,Active
"=""5326CK""",99SMART-CK,99SMART-CK,0.04,0.04,0.025,+0.015,0.040,0.040,0.14,0.025,499,,-,250000,20%,-0.005,,,Active
"=""5326CM""",99SMART-CM,99SMART-CM,0.08,0.085,0.070,+0.015,0.090,0.080,0.24,0.04,2950,,29,959455,33%,-0.008,,,Active
"=""5326CP""",99SMART-CP,99SMART-CP,0.015,0.015,0.010,+0.005,0.015,0.015,0.11,0.005,14945,,76,2767250,20%,-0.004,,,Active
"=""5326CQ""",99SMART-CQ,99SMART-CQ,0.005,0.005,0.005,-,0.005,0.005,0.075,0.005,425,,100,392270,33%,-0.003,,,Active
