"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status"
="03041","1TECH","705","","","0.020","","-","-","0.030","0.020","0","","-","-","0%","","","","Active"
="0012","3A","101","0.720","0.720","0.720","-","0.725","0.720","0.895","0.705","1247","3.89%","39","174075","37%","0.001","8.89","8.15","Active"
="0328","3REN","405","0.410","0.405","0.390","+0.015","0.415","0.405","0.490","0.200","36069","1.23%","36","11025945","47%","0.014","1.54","29.61","Active"
="5326","99SMART","101","3.230","3.300","3.180","+0.120","3.340","3.210","3.260","1.920","249353","0.38%","52","9413195","86%","0.142","5.84","56.54","Active"
="5326C1","99SMART-C1","301","0.585","0.645","0.585","+0.060","0.645","0.585","0.590","0.090","90","","22","35290","76%","0.072","","","Active"
="532610","99SMART-C10","301","","","0.110","","-","-","0.110","0.070","0","","-","623650","67%","","","","Active"
="532611","99SMART-C11","301","0.330","0.330","0.295","+0.035","0.330","0.330","0.300","0.125","400","","100","421130","80%","0.035","","","Active"
="532612","99SMART-C12","301","","","0.180","","-","-","0.185","0.075","0","","-","172665","75%","0.023","","","Active"
="532613","99SMART-C13","301","0.275","0.295","0.245","+0.050","0.305","0.275","0.270","0.065","2634","","49","410625","83%","0.048","","","Active"
="532614","99SMART-C14","301","0.225","0.225","0.215","+0.010","0.225","0.225","0.215","0.085","500","","-","-","88%","","","","Active"
="532615","99SMART-C15","301","0.260","0.275","0.240","+0.035","0.275","0.260","0.265","0.090","1220","","8","541985","86%","","","","Active"
="532616","99SMART-C16","301","0.180","0.195","0.180","+0.015","0.200","0.180","0.185","0.100","5199","","46","-","0%","","","","Active"
="532617","99SMART-C17","301","0.110","0.115","0.100","+0.015","0.115","0.105","0.110","0.070","54802","","89","-","0%","","","","Active"
="532618","99SMART-C18","301","0.135","0.155","0.125","+0.030","0.160","0.135","0.140","0.065","17266","","76","-","0%","","","","Active"
="532619","99SMART-C19","301","0.145","0.155","0.145","+0.010","0.155","0.145","0.145","0.105","5395","","99","-","0%","","","","Active"
="5326C2","99SMART-C2","301","0.110","0.120","0.095","+0.025","0.120","0.110","0.095","0.020","112","","100","192525","73%","0.015","","","Active"
="5326C3","99SMART-C3","301","","","0.175","","-","-","0.175","0.095","0","","-","-","78%","","","","Active"
="5326C4","99SMART-C4","301","0.225","0.235","0.220","+0.015","0.245","0.225","0.230","0.070","21413","","62","1713615","81%","0.021","","","Active"
="5326C5","99SMART-C5","301","0.340","0.345","0.305","+0.040","0.345","0.340","0.320","0.060","5000","","50","309540","93%","0.045","","","Active"
="5326C6","99SMART-C6","301","0.445","0.480","0.420","+0.060","0.485","0.445","0.450","0.075","9688","","59","834110","83%","0.053","","","Active"
="5326C7","99SMART-C7","301","0.220","0.220","0.200","+0.020","0.220","0.220","0.200","0.060","30","","100","550180","81%","0.027","","","Active"
="5326C8","99SMART-C8","301","0.520","0.505","0.445","+0.060","0.520","0.495","0.450","0.095","1002","","20","160590","88%","0.072","","","Active"
="5326C9","99SMART-C9","301","0.310","0.310","0.295","+0.015","0.310","0.310","0.295","0.110","100","","-","-","0%","","","","Active"
="5326CY","99SMART-CY","301","0.555","0.555","0.465","+0.090","0.555","0.555","0.500","0.070","10","","-","131345","80%","0.057","","","Active"
="5326CZ","99SMART-CZ","301","","","0.330","","-","-","0.330","0.065","0","","-","193760","83%","0.040","","","Active"
="0365","A1AKK","401","0.200","0.215","0.200","+0.015","0.215","0.200","0.255","0.190","16139","","86","599235","20%","-0.006","0.82","30.02","Active"
="0703CJ","A50CHIN-CJ","358","0.195","0.175","0.155","+0.020","0.195","0.150","0.265","0.130","1112","","62","92775","39%","-0.011","","","Active"
="0703CK","A50CHIN-CK","358","","","0.305","","-","-","0.305","0.265","0","","-","-","0%","","","","Active"
="07031A","A50CHIN-H1A","358","","","0.165","","-","-","0.185","0.160","0","","-","-","0%","","","","Active"
="070399","A50CHIN-H99","358","","","0.025","","-","-","0.030","0.025","0","","-","-","0%","","","","Active"
="7054","AASIA","125","","","0.095","","-","-","0.115","0.075","0","","-","70000","53%","0.002","-0.50","","Active"
="5238","AAX","101","1.730","1.740","1.660","+0.080","1.750","1.710","2.160","1.230","13399","","58","1597960","48%","0.041","51.30","3.39","Active"
="523828","AAX-C28","301","0.080","0.085","0.070","+0.015","0.085","0.080","0.170","0.040","7940","","49","826040","44%","0.002","","","Active"
="523829","AAX-C29","301","0.085","0.090","0.090","-","0.095","0.085","0.105","0.050","8463","","63","-","63%","","","","Active"
="0800EA","ABFMY1","657","1.270","1.225","1.220","+0.005","1.270","1.225","1.266","1.190","51","","100","18155","32%","-0.005","","","Active"
="7167","ABLEGLOB","101","1.620","1.630","1.620","+0.010","1.630","1.610","2.000","1.260","412","4.60%","42","208200","61%","0.026","22.43","7.23","Active"
="7086","ABLEGRP","102","0.075","0.080","0.075","+0.005","0.080","0.075","0.100","0.070","650","","85","261115","45%","","0.01","917.91","Active"
="2488","ABMB","110","4.450","4.430","4.480","-0.050","4.480","4.420","5.400","3.930","4028","4.38%","44","1086790","63%","0.009","48.49","10.21","Active"
="248820","ABMB-C20","310","","","0.130","","-","-","0.160","0.080","0","","-","128240","41%","-0.009","","","Active"
="248821","ABMB-C21","310","","","0.055","","-","-","0.070","0.055","0","","-","-","0%","","","","Active"
