"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status"
="03041","1TECH","705","","","0.020","","-","-","0.030","0.020","0","","-","-","0%","","","","Active"
="0012","3A","101","0.730","0.720","0.735","-0.015","0.730","0.720","0.895","0.705","1672","3.89%","54","171160","53%","0.003","8.89","8.15","Active"
="0328","3REN","405","0.425","0.420","0.425","-0.005","0.430","0.415","0.490","0.200","46811","1.19%","42","11809775","54%","0.020","1.54","30.70","Active"
="5326","99SMART","101","3.150","3.130","3.140","-0.010","3.180","3.090","3.220","1.920","191252","0.40%","41","8296125","82%","0.125","5.84","53.63","Active"
="5326C1","99SMART-C1","301","0.565","0.565","0.575","-0.010","0.565","0.565","0.590","0.090","10","","-","48850","78%","0.063","","","Active"
="532610","99SMART-C10","301","","","0.110","","-","-","0.110","0.070","0","","-","623650","67%","","","","Active"
="532611","99SMART-C11","301","0.290","0.275","0.295","-0.020","0.290","0.275","0.300","0.125","629","","16","431570","80%","0.030","","","Active"
="532612","99SMART-C12","301","0.165","0.165","0.185","-0.020","0.165","0.165","0.185","0.075","150","","-","404145","84%","0.021","","","Active"
="532613","99SMART-C13","301","0.250","0.230","0.235","-0.005","0.250","0.225","0.265","0.065","5185","","67","354250","78%","0.044","","","Active"
="532614","99SMART-C14","301","0.200","0.185","0.190","-0.005","0.200","0.185","0.205","0.085","8100","","88","-","0%","","","","Active"
="532615","99SMART-C15","301","0.240","0.225","0.225","-","0.240","0.220","0.250","0.090","1461","","58","681730","78%","","","","Active"
="532616","99SMART-C16","301","0.170","0.165","0.165","-","0.170","0.150","0.175","0.100","18026","","31","-","0%","","","","Active"
="532617","99SMART-C17","301","0.100","0.100","0.100","-","0.100","0.100","0.110","0.070","80","","-","-","0%","","","","Active"
="532618","99SMART-C18","301","0.125","0.115","0.120","-0.005","0.125","0.110","0.135","0.065","12451","","28","-","0%","","","","Active"
="532619","99SMART-C19","301","","","0.130","","-","-","0.140","0.105","0","","-","-","0%","","","","Active"
="5326C2","99SMART-C2","301","0.080","0.080","0.090","-0.010","0.080","0.080","0.095","0.020","819","","-","184565","79%","0.012","","","Active"
="5326C3","99SMART-C3","301","","","0.175","","-","-","0.175","0.095","0","","-","-","78%","","","","Active"
="5326C4","99SMART-C4","301","0.215","0.200","0.210","-0.010","0.215","0.200","0.220","0.070","12187","","49","1577520","76%","0.017","","","Active"
="5326C5","99SMART-C5","301","0.280","0.280","0.290","-0.010","0.280","0.280","0.320","0.060","53","","100","286665","92%","0.038","","","Active"
="5326C6","99SMART-C6","301","0.420","0.395","0.405","-0.010","0.420","0.385","0.445","0.075","7581","","54","785305","78%","0.045","","","Active"
="5326C7","99SMART-C7","301","","","0.200","","-","-","0.200","0.060","0","","-","550180","81%","0.027","","","Active"
="5326C8","99SMART-C8","301","","","0.445","","-","-","0.445","0.095","0","","-","125615","88%","0.066","","","Active"
="5326C9","99SMART-C9","301","","","0.280","","-","-","0.280","0.110","0","","-","-","0%","","","","Active"
="5326CY","99SMART-CY","301","","","0.465","","-","-","0.500","0.070","0","","-","131345","80%","0.057","","","Active"
="5326CZ","99SMART-CZ","301","","","0.330","","-","-","0.330","0.065","0","","-","193760","83%","0.040","","","Active"
="0365","A1AKK","401","0.195","0.200","0.195","+0.005","0.200","0.195","0.255","0.190","5140","","26","569050","100%","-0.006","0.82","27.93","Active"
="0703CJ","A50CHIN-CJ","358","0.185","0.175","0.165","+0.010","0.185","0.155","0.265","0.130","300","","46","96125","43%","-0.010","","","Active"
